url,source_discovery,current_http_status,current_title,current_canonical,current_robots,in_current_sitemap,exists_in_current_site,google_status,legacy_pattern,topic,closest_current_url,recommended_action,confidence,notes
https://courtiark.fr/fr/logiciel-courtier-mutuelle-anglet,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Anglet — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-anglet,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-angouleme,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Angoulême — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-angouleme,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-annecy,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Annecy — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-annecy,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-antibes,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Antibes — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-antibes,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-antony,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Antony — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-antony,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-arles,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Arles — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-arles,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-arras,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Arras — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-arras,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-aubagne,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Aubagne — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-aubagne,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-aubervilliers,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Aubervilliers — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-aubervilliers,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-auch,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Auch — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-auch,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-aulnay-sous-bois,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Aulnay-sous-Bois — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-aulnay-sous-bois,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-avignon,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Avignon — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-avignon,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-bagnolet,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Bagnolet — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-bagnolet,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-bastia,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Bastia — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-bastia,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-bayeux,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Bayeux — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-bayeux,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-bayonne,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Bayonne — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-bayonne,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-beauvais,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Beauvais — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-beauvais,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-belfort,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Belfort — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-belfort,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-bergerac,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Bergerac — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-bergerac,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-besancon,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Besançon — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-besancon,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-beziers,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Béziers — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-beziers,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-biarritz,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Biarritz — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-biarritz,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-blois,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Blois — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-blois,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-bobigny,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Bobigny — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-bobigny,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-bondy,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Bondy — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-bondy,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-bordeaux,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Bordeaux — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-bordeaux,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-boulogne-sur-mer,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Boulogne-sur-Mer — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-boulogne-sur-mer,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,page heritee non indexable,,NOINDEX,haute,conservee accessible mais hors index : decision editoriale
https://courtiark.fr/fr/logiciel-courtier-mutuelle-bourg-en-bresse,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Bourg-en-Bresse — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-bourg-en-bresse,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-bourges,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Bourges — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-bourges,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-brest,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Brest — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-brest,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-caen,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Caen — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-caen,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-cagnes-sur-mer,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Cagnes-sur-Mer — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-cagnes-sur-mer,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,page heritee non indexable,,NOINDEX,haute,conservee accessible mais hors index : decision editoriale
https://courtiark.fr/fr/logiciel-courtier-mutuelle-cahors,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Cahors — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-cahors,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-calais,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Calais — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-calais,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-cambrai,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Cambrai — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-cambrai,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-cannes,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Cannes — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-cannes,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-carcassonne,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Carcassonne — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-carcassonne,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-carpentras,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Carpentras — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-carpentras,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-cergy,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Cergy — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-cergy,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-chalon-sur-saone,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Chalon-sur-Saône — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-chalon-sur-saone,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-chambery,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Chambéry — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-chambery,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-charenton,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Charenton — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-charenton,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-charleville-mezieres,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Charleville-Mézières — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-charleville-mezieres,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-chartres,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Chartres — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-chartres,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-chateauroux,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Châteauroux — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-chateauroux,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-chelles,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Chelles — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-chelles,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-cherbourg,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Cherbourg — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-cherbourg,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-cholet,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Cholet — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-cholet,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-clermont-ferrand,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Clermont-Ferrand — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-clermont-ferrand,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-clichy,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Clichy — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-clichy,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-colmar,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Colmar — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-colmar,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-compiegne,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Compiègne — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-compiegne,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-courbevoie,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Courbevoie — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-courbevoie,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-creteil,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Créteil — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-creteil,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-dax,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Dax — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-dax,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,page heritee non indexable,,NOINDEX,haute,conservee accessible mais hors index : decision editoriale
https://courtiark.fr/fr/logiciel-courtier-mutuelle-dijon,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Dijon — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-dijon,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-dole,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Dole — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-dole,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-douai,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Douai — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-douai,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-draguignan,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Draguignan — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-draguignan,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-drancy,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Drancy — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-drancy,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-dreux,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Dreux — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-dreux,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-dunkerque,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Dunkerque — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-dunkerque,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-epinal,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Épinal — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-epinal,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-evreux,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Évreux — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-evreux,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-evry,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Évry — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-evry,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
https://courtiark.fr/fr/logiciel-courtier-mutuelle-fontainebleau,fichier statique du depot,200,Logiciel pour courtier mutuelle santé à Fontainebleau — COURTIA · courtiark.fr,https://courtiark.fr/fr/logiciel-courtier-mutuelle-fontainebleau,"noindex, follow",non,oui,"indexee historiquement, noindex depuis",/fr/*,"pSEO ville (local, noindex volontaire)",,NOINDEX,haute,page de masse volontairement sortie de l'index ; Google doit la retirer progressivement
